CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER.0
0001098270;0000010482;CITY;Лозовая;;Лозова;;64602;;;64660,64610,64605,64603
0000010491;0001098270;VILLAGE;Панютино поселок;;Панютине селище;;64660;;;
0000010492;0000010482;VILLAGE;Петрополье село;;Петропілля село;;64643;;;
0000010493;0000010482;VILLAGE;Плисовое село;;Плисове село;;64624;;;
0000010494;0000010482;VILLAGE;Полтавское село;;Полтавське село;;64631;;;
0000010495;0000010482;VILLAGE;Смирновка село;;Смирнівка село;;64650;;;
0000010496;0000010482;VILLAGE;Тихополье село;;Тихопілля село;;64682;;;
0000010497;0000010482;VILLAGE;Черниговское село;;Чернігівське село;;64632;;;
0000010498;0000010482;VILLAGE;Шатовка село;;Шатівка село;;64651;;;
0000010499;0000010231;SUBREGION;Нововодолажский район;;Нововодолазький район;;;;;
0000010500;0000010499;VILLAGE;Бражники поселок;;Бражники селище;;63225;;;
0000010501;0000010499;VILLAGE;Ватутино село;;Ватутіне село;;63212;;;
0000010502;0000010499;CITY;Новая Водолага;;Нова Водолага;;63202;;;
0000010503;0000010499;VILLAGE;Дереговка поселок;;Дерегівка селище;;63231;;;
0000010504;0000010499;VILLAGE;Дьячковка поселок;;Дячківка селище;;63257;;;
0000010505;0000010499;VILLAGE;Караван село;;Караван село;;63240;;;
0000010506;0000010499;VILLAGE;Липковатовка поселок;;Липкуватівка селище;;63221;;;
0000010507;0000010499;VILLAGE;Ляшовка поселок;;Ляшівка селище;;63234;;;
0000010508;0000010499;VILLAGE;Мелиховка поселок;;Мелихівка селище;;63260;;;
0000010509;0000010499;VILLAGE;Муравлинка поселок;;Муравлинка селище;;63259;;;
0000010510;0000010499;VILLAGE;Одрынка село;;Одринка село;;63210;;;
0000010511;0000010499;VILLAGE;Ордовка село;;Ордівка село;;63223;;;
0000010512;0000010499;VILLAGE;Охочее село;;Охоче село;;63262;;;
0000010513;0000010499;VILLAGE;Палатки поселок;;Палатки селище;;63258;;;
0000010514;0000010499;VILLAGE;Рябухино село;;Рябухине село;;63222;;;
0000010515;0000010499;VILLAGE;Сосоновка поселок;;Сосонівка селище;;63224;;;
0000010516;0000010499;VILLAGE;Станичное поселок;;Станичне селище;;63232;;;
0000010517;0000010499;VILLAGE;Старая Водолага поселок;;Стара Водолага селище;;63213;;;
0000010518;0000010499;VILLAGE;Староверовка поселок;;Старовірівка селище;;63251;;;
0000010519;0000010231;SUBREGION;Печенежский район;;Печенізький район;;;;;
0000010520;0000010519;VILLAGE;Борщевая село;;Борщова село;;62810;;;
0000010521;0000010519;VILLAGE;Гарашковка село;;Гарашківка село;;62811;;;
0000010522;0000010519;VILLAGE;Мартово село;;Мартове село;;62820;;;
0000010523;0000010519;VILLAGE;Новый Бурлук село;;Новий Бурлук село;;62822;;;
0000010524;0000010519;CITY;Печенеги;;Печеніги;;62801;;;
0000010525;0000010519;VILLAGE;Пятницкое село;;П'ятницьке село;;62809;;;
0000010526;0000010231;SUBREGION;Сахновщинский район;;Сахновщинський район;;;;;
0000010527;0000010526;VILLAGE;Богатая Чернещина село;;Багата Чернещина село;;64560;;;
0000010528;0000010526;VILLAGE;Великие Бучки село;;Великі Бучки село;;64562;;;
0000010529;0000010526;VILLAGE;Гришевка село;;Гришівка село;;64522;;;
0000010530;0000010526;VILLAGE;Дар-Надежда село;;Дар-Надежда село;;64520;;;
0000010531;0000010526;VILLAGE;Дубовые Гряды село;;Дубові Гряди село;;64563;;;
0000010532;0000010526;VILLAGE;Лиговка село;;Лигівка село;;64514;;;
0000010533;0000010526;VILLAGE;Новая Чернещина село;;Нова Чернещина село;;64530;;;
0000010534;0000010526;VILLAGE;Олейники село;;Олійники село;;64510;;;
0000010535;0000010526;CITY;Сахновщина;;Сахновщина;;64501;;;
0000010536;0000010526;VILLAGE;Тавежня село;;Тавежня село;;64561;;;
0000010537;0000010526;VILLAGE;Чернолозка село;;Чорнолозка село;;64509;;;
0000010538;0000010231;SUBREGION;;;Харків, місто;;;;;
0000010539;0000010231;CITY;Харьков;;Харків;;61001;;;
0000010540;0000010231;SUBREGION;Харьковский район;;Харківський район;;;;;
0000010541;0000010540;VILLAGE;Бабаи пгт;;Бабаї смт;;62403;;;
0000010542;0000010540;VILLAGE;Безлюдовка пгт;;Безлюдівка смт;;62489;;;
0000010543;0000010540;VILLAGE;Васищево пгт;;Васищеве смт;;62495;;;
0000010544;0000010540;CITY;;;Велика Данилівка;;;;;
0000010545;0000010540;VILLAGE;Высокий пгт;;Високий смт;;62459;;;
0000010546;0000010540;VILLAGE;Коммунист пгт;;Комуніст смт;;62482;;;
0000010547;0000010540;VILLAGE;Коротыч пгт;;Коротич смт;;62454;;;
0000010548;0000010540;VILLAGE;Кулиничи пгт;;Кулиничі смт;;62404;;;
0000010549;0000010540;VILLAGE;Кутузовка пгт;;Кутузівка смт;;62405;;;
0000010550;0000010540;VILLAGE;Лизогубовка село;;Лизогубівка село;;62492;;;
0000010551;0000010540;VILLAGE;Липцы поселок;;Липці селище;;62414;;;
0000010552;0000010540;CITY;Люботин;;Люботин;;62433;;;62434,62433,62436
0000010553;0000010540;VILLAGE;Малая Рогань поселок;;Мала Рогань селище;;62485;;;
0000010554;0000010540;VILLAGE;Манченки пгт;;Манченки смт;;62447;;;
0000010555;0000010540;VILLAGE;Мерефа пгт;;Мерефа смт;;62472;;;
0000010556;0000010540;VILLAGE;Мороховец поселок;;Мороховець селище;;62413;;;
0000010557;0000010540;VILLAGE;Песочин пгт;;Пісочин смт;;62416;;;
0000010558;0000010540;VILLAGE;Покотиловка пгт;;Покотилівка смт;;62458;;;
0000010559;0000010540;VILLAGE;Пономаренки поселок;;Пономаренки селище;;62480;;;
0000010560;0000010540;VILLAGE;Рай-Оленовка пгт;;Рай-Оленівка смт;;62402;;;
0000010561;0000010540;VILLAGE;Рогань пгт;;Рогань смт;;62481;;;
0000010562;0000010540;VILLAGE;Русские Тишки поселок;;Руські Тишки селище;;62440;;;
0000010563;0000010540;VILLAGE;Селекционное поселок;;Селекційне селище;;62478;;;
0000010564;0000010540;VILLAGE;Сороковка поселок;;Сороківка селище;;62430;;;
0000010565;0000010540;VILLAGE;Стрелечья поселок;;Стрілеча селище;;62411;;;
0000010566;0000010540;VILLAGE;Темновка поселок;;Темнівка селище;;62493;;;
0000010567;0000010540;VILLAGE;Терновая поселок;;Тернова селище;;62421;;;
0000010568;0000010540;VILLAGE;Утковка поселок;;Утківка селище;;62471;;;
0000010569;0000010540;VILLAGE;Хорошево пгт;;Хорошеве смт;;62466;;;
0000010570;0000010540;VILLAGE;Циркуны поселок;;Циркуни селище;;62441;;;
0000010571;0000010231;SUBREGION;Чугуевский район;;Чугуївський район;;;;;
0000010572;0000010571;VILLAGE;Базалиевка поселок;;Базаліївка селище;;63531;;;
0000010573;0000010571;VILLAGE;Большая Бабка поселок;;Велика Бабка селище;;63510;;;
0000010574;0000010571;VILLAGE;Волохов Яр поселок;;Волохів Яр селище;;63552;;;
0000010575;0000010571;VILLAGE;Граково поселок;;Гракове селище;;63542;;;
0000010576;0000010571;VILLAGE;Эсхар пгт;;Есхар смт;;63524;;;
0000010577;0000010571;VILLAGE;Зарожное поселок;;Зарожне селище;;63511;;;
0000010578;0000010571;VILLAGE;Каменная Яруга поселок;;Кам'яна Яруга селище;;63512;;;
0000010579;0000010571;VILLAGE;Коробочкино поселок;;Коробочкине селище;;63540;;;
0000010580;0000010571;VILLAGE;Кочеток пгт;;Кочеток смт;;63513;;;
0000010581;0000010571;VILLAGE;Лебяжье поселок;;Леб'яже селище;;63530;;;
0000010582;0000010571;VILLAGE;Мосьпаново поселок;;Мосьпанове селище;;63550;;;
0000010583;0000010571;VILLAGE;Старая Гнилица поселок;;Стара Гнилиця селище;;63541;;;
0000010584;0000010571;VILLAGE;Старая Покровка село;;Стара Покровка село;;63522;;;
0000010585;0000010571;VILLAGE;Чкаловское пгт;;Чкаловське смт;;63544;;;
0000010586;0000010571;CITY;Чугуев;;Чугуїв;;63501;;;63523,63505
0000010587;0000010231;SUBREGION;Шевченковский район;;Шевченківський район;;;;;
0000010588;0000010587;VILLAGE;Аркадевка село;;Аркадівка село;;63612;;;
0000010589;0000010587;VILLAGE;Безмятежное пгт;;Безмятежне смт;;63652;;;
0000010590;0000010587;VILLAGE;Василенково село;;Василенкове село;;63620;;;
0000010591;0000010587;VILLAGE;Великие Хутора село;;Великі Хутори село;;63611;;;
0000010592;0000010587;VILLAGE;Волосская Балаклея село;;Волоська Балаклія село;;63660;;;
0000010593;0000010587;VILLAGE;Гроза село;;Гроза село;;63609;;;
0000010594;0000010587;VILLAGE;Колесниковка село;;Колісниківка село;;63651;;;
0000010595;0000010587;VILLAGE;Нижний Бурлук село;;Нижній Бурлук село;;63610;;;
0000010596;0000010587;VILLAGE;Сподобовка село;;Сподобівка село;;63670;;;
0000010599;0000010598;SUBREGION;Белопольский район;;Білопільський район;;;;;
0000010600;0000010599;VILLAGE;Биланы село;;Білани село;;41851;;;
0000010601;0000010599;VILLAGE;Верхосулка село;;Верхосулка село;;41872;;;
0000010602;0000010599;VILLAGE;Волфино село;;Волфине село;;41823;;;
0000010603;0000010599;CITY;Ворожба;;Ворожба;;41811;;;
0000010604;0000010599;VILLAGE;Анновка-Вировская село;;Ганнівка-Вирівська село;;41846;;;
0000010605;0000010599;VILLAGE;Горобовка село;;Горобівка село;;41833;;;
0000010606;0000010599;VILLAGE;Гуриновка село;;Гуринівка село;;41830;;;
0000010607;0000010599;VILLAGE;Искрисковщина село;;Іскрисківщина село;;41821;;;
0000010608;0000010599;VILLAGE;Кальченки село;;Кальченки село;;41835;;;
0000010609;0000010599;VILLAGE;Коршачина село;;Коршачина село;;41852;;;
0000010610;0000010599;VILLAGE;Куяновка село;;Куянівка село;;41842;;;
0000010611;0000010599;VILLAGE;Луциковка село;;Луциківка село;;41874;;;
0000010612;0000010599;VILLAGE;Новые Вирки село;;Нові Вирки село;;41817;;;
0000010613;0000010599;VILLAGE;Ободы село;;Ободи село;;41825;;;
0000010614;0000010599;VILLAGE;Рыжевка село;;Рижівка село;;41820;;;
0000010615;0000010599;VILLAGE;Терещенки село;;Терещенки село;;41862;;;
0000010616;0000010599;VILLAGE;Товстая село;;Товста село;;41870;;;
0000010617;0000010599;VILLAGE;Шкуратовка село;;Шкуратівка село;;41816;;;
0000010618;0000010598;SUBREGION;Бурынский район;;Буринський район;;;;;
0000010619;0000010618;VILLAGE;Бижевка село;;Біжівка село;;41762;;;
0000010620;0000010618;VILLAGE;Бошевка село;;Бошівка село;;41737;;;
0000010621;0000010618;CITY;Бурынь;;Буринь;;41700;;;
0000010622;0000010618;VILLAGE;Верхняя Сагаревка село;;Верхня Сагарівка село;;41733;;;
0000010623;0000010618;VILLAGE;Гвинтовое село;;Гвинтове село;;41710;;;
0000010624;0000010618;VILLAGE;Клепалы село;;Клепали село;;41723;;;
0000010625;0000010618;VILLAGE;Романчуково село;;Романчукове село;;41745;;;
0000010626;0000010618;VILLAGE;Суховерховка село;;Суховерхівка село;;41752;;;
0000010627;0000010618;VILLAGE;Хустянка село;;Хустянка село;;41746;;;
0000010628;0000010618;VILLAGE;Череповка село;;Черепівка село;;41753;;;
0000010629;0000010618;VILLAGE;Чернеча Слобода село;;Чернеча Слобода село;;41740;;;
0000010630;0000010598;SUBREGION;Великописаревский район;;Великописарівський район;;;;;
0000010631;0000010630;VILLAGE;Братеница село;;Братениця село;;42812;;;
0000010632;0000010630;CITY;Большая Писаревка;;Велика Писарівка;;42800;;;
0000010633;0000010630;VILLAGE;Высшевеселое село;;Вищевеселе село;;42850;;;
0000010634;0000010630;VILLAGE;Ездецкое село;;Їздецьке село;;42821;;;
0000010635;0000010630;VILLAGE;Катанское село;;Катанське село;;42828;;;
0000010636;0000010630;VILLAGE;Кириковка пгт;;Кириківка смт;;42830;;;
0000010637;0000010630;VILLAGE;Крамчанка село;;Крамчанка село;;42827;;;
0000010638;0000010630;VILLAGE;Луговка село;;Лугівка село;;42823;;;
0000010639;0000010630;VILLAGE;Пожня село;;Пожня село;;42824;;;
0000010640;0000010630;VILLAGE;Розсоши село;;Розсоші село;;42813;;;
0000010641;0000010630;VILLAGE;Рябина село;;Рябина село;;42842;;;
0000010642;0000010630;VILLAGE;Сидорова Яруга село;;Сидорова Яруга село;;42841;;;
0000010643;0000010630;VILLAGE;Солдатское село;;Солдатське село;;42826;;;
0000010644;0000010630;VILLAGE;Спорное село;;Спірне село;;42808;;;
0000010645;0000010630;VILLAGE;Яблочное село;;Яблучне село;;42846;;;
0000010646;0000010630;VILLAGE;Ямное село;;Ямне село;;42807;;;
0000010647;0000010598;SUBREGION;Глуховский район;;Глухівський район;;;;;
0000010648;0000010647;VILLAGE;Баничи поселок;;Баничі селище;;41462;;;
0000010649;0000010647;VILLAGE;Бачевск поселок;;Бачівськ селище;;41411;;;
0000010650;0000010647;VILLAGE;Береза поселок;;Береза селище;;41437;;;
0000010651;0000010647;VILLAGE;Бобылевка село;;Бобилівка село;;41424;;;
0000010652;0000010647;VILLAGE;Будивельное село;;Будівельне село;;41446;;;
0000010653;0000010647;VILLAGE;Вольная Слобода поселок;;Вільна Слобода селище;;41415;;;
0000010654;0000010647;VILLAGE;Горелое поселок;;Горіле селище;;41435;;;
0000010655;0000010647;CITY;Глухов;;Глухів;;41400;;;
0000010656;0000010647;VILLAGE;Дунаец поселок;;Дунаєць селище;;41456;;;
0000010657;0000010647;VILLAGE;Эсмань село;;Есмань село;;41431;;;
0000010658;0000010647;VILLAGE;Землянка поселок;;Землянка селище;;41450;;;
0000010659;0000010647;VILLAGE;Обложки поселок;;Обложки селище;;41453;;;
0000010660;0000010647;VILLAGE;Полошки поселок;;Полошки селище;;41452;;;
0000010661;0000010647;VILLAGE;Пустогород поселок;;Пустогород селище;;41414;;;
0000010662;0000010647;VILLAGE;Сварково поселок;;Сваркове селище;;41445;;;
0000010663;0000010647;VILLAGE;Слоут поселок;;Слоут селище;;41436;;;
0000010664;0000010647;VILLAGE;Сопыч поселок;;Сопич селище;;41412;;;
0000010665;0000010647;VILLAGE;Стариково поселок;;Старикове селище;;41444;;;
0000010666;0000010647;VILLAGE;Студенок поселок;;Студенок селище;;41441;;;
0000010667;0000010647;VILLAGE;Уздица поселок;;Уздиця селище;;41463;;;
0000010668;0000010647;VILLAGE;Уланово поселок;;Уланове селище;;41422;;;
0000010669;0000010647;VILLAGE;Фотовиж поселок;;Фотовиж селище;;41410;;;
0000010670;0000010647;VILLAGE;Ходино поселок;;Ходине селище;;41476;;;
0000010671;0000010647;VILLAGE;Шалыгино пгт;;Шалигине смт;;41470;;;
0000010672;0000010647;VILLAGE;Ястребщина поселок;;Яструбщина селище;;41421;;;
0000010673;0000010598;SUBREGION;Конотопский район;;Конотопський район;;;;;
0000010674;0000010673;VILLAGE;Бережное село;;Бережне село;;41647;;;
0000010675;0000010673;VILLAGE;Бочечки село;;Бочечки село;;41635;;;
0000010676;0000010673;VILLAGE;Большой Самбор село;;Великий Самбір село;;41664;;;
0000010677;0000010673;VILLAGE;Выривка село;;Вирівка село;;41630;;;
0000010678;0000010673;VILLAGE;Вязовое село;;В'язове село;;41650;;;
0000010679;0000010673;VILLAGE;Дептовка село;;Дептівка село;;41665;;;
0000010680;0000010673;VILLAGE;Дубинка село;;Дубинка село;;41652;;;
0000010681;0000010673;VILLAGE;Дубовязовка пгт;;Дубов'язівка смт;;41655;;;
0000010682;0000010673;VILLAGE;Духановка село;;Духанівка село;;41646;;;
0000010683;0000010673;VILLAGE;Жолдаки село;;Жолдаки село;;41634;;;
0000010684;0000010673;VILLAGE;Заводы село;;Заводи село;;41668;;;
0000010685;0000010673;VILLAGE;Карабутово село;;Карабутове село;;41672;;;
0000010687;0000010673;CITY;Конотоп;;Конотоп;;41601;;;41681,41626
0000010686;0000010687;VILLAGE;Комсомольская Коммуна поселок;;Комсомольська Комуна селище;;41681;;;
0000010688;0000010673;VILLAGE;Кузьки село;;Кузьки село;;41632;;;
0000010689;0000010673;VILLAGE;Малый Самбор село;;Малий Самбір село;;41663;;;
0000010690;0000010673;VILLAGE;Мельня село;;Мельня село;;41640;;;
0000010691;0000010673;VILLAGE;Михайло-Анновка село;;Михайло-Ганнівка село;;41676;;;
0000010692;0000010673;VILLAGE;Новомутин село;;Новомутин село;;41645;;;
0000010693;0000010687;VILLAGE;Подлипное поселок;;Підлипне селище;;41626;;;
0000010694;0000010673;VILLAGE;Пекари село;;Пекарі село;;41675;;;
0000010695;0000010673;VILLAGE;Привокзальное село;;Привокзальне село;;41661;;;
0000010696;0000010673;VILLAGE;Салтыково село;;Салтикове село;;41654;;;
0000010697;0000010673;VILLAGE;Сахны село;;Сахни село;;41636;;;
0000010698;0000010673;VILLAGE;Семяновка село;;Сім'янівка село;;41656;;;
0000010699;0000010673;VILLAGE;Тулушка село;;Тулушка село;;41628;;;
0000010700;0000010673;VILLAGE;Хижки село;;Хижки село;;41643;;;
0000010701;0000010673;VILLAGE;Черноплатово село;;Чорноплатове село;;41642;;;
0000010702;0000010673;VILLAGE;Шаповаловка село;;Шаповалівка село;;41660;;;
0000010703;0000010673;VILLAGE;Шпотовка село;;Шпотівка село;;41673;;;
0000010704;0000010598;SUBREGION;Краснопольский район;;Краснопільський район;;;;;
0000010705;0000010704;VILLAGE;Бранцовка село;;Бранцівка село;;42455;;;
0000010706;0000010704;VILLAGE;Большая Рыбица село;;Велика Рибиця село;;42418;;;
0000010707;0000010704;VILLAGE;Большой Бобрик село;;Великий Бобрик село;;42442;;;
0000010708;0000010704;VILLAGE;Глыбное село;;Глибне село;;42441;;;
0000010709;0000010704;VILLAGE;Грабовское село;;Грабовське село;;42450;;;
0000010710;0000010704;VILLAGE;Малая Рыбица село;;Мала Рибиця село;;42422;;;
0000010711;0000010704;VILLAGE;Малый Бобрик село;;Малий Бобрик село;;42443;;;
0000010712;0000010704;VILLAGE;Мезеновка село;;Мезенівка село;;42453;;;
0000010713;0000010704;VILLAGE;Мирополье поселок;;Миропілля селище;;42410;;;
0000010714;0000010704;VILLAGE;Михайловское село;;Михайлівське село;;42407;;;
0000010715;0000010704;VILLAGE;Осоевка поселок;;Осоївка селище;;42424;;;
0000010716;0000010704;VILLAGE;Порозок село;;Порозок село;;42457;;;
0000010717;0000010704;VILLAGE;Проходы село;;Проходи село;;42431;;;
0000010718;0000010704;VILLAGE;Самотоевка село;;Самотоївка село;;42440;;;
0000010719;0000010704;VILLAGE;Турья село;;Тур'я село;;42430;;;
0000010720;0000010704;VILLAGE;Угроеды пгт;;Угроїди смт;;42432;;;
0000010721;0000010598;SUBREGION;Кролевецкий район;;Кролевецький район;;;;;
0000010722;0000010721;VILLAGE;Алтыновка село;;Алтинівка село;;41346;;;
0000010723;0000010721;VILLAGE;Белогривое село;;Білогриве село;;41323;;;
0000010724;0000010721;VILLAGE;Буйвалово село;;Буйвалове село;;41353;;;
0000010725;0000010721;VILLAGE;Воргол село;;Воргол село;;41334;;;
0000010726;0000010721;VILLAGE;Добротово село;;Добротове село;;41344;;;
0000010727;0000010721;VILLAGE;Дубовичи село;;Дубовичі село;;41321;;;
0000010728;0000010721;VILLAGE;Зазерки село;;Зазірки село;;41332;;;
0000010729;0000010721;CITY;Кролевец;;Кролевець;;41300;;;
0000010730;0000010721;VILLAGE;Литвиновичи село;;Литвиновичі село;;41334;;;
0000010731;0000010721;VILLAGE;Локня село;;Локня село;;41336;;;
0000010732;0000010721;VILLAGE;Любитово село;;Любитове село;;41355;;;
0000010733;0000010721;VILLAGE;Мутин село;;Мутин село;;41351;;;
0000010734;0000010721;VILLAGE;Обтово село;;Обтове село;;41340;;;
0000010735;0000010721;VILLAGE;Пиротчино село;;Пиротчине село;;41317;;;
0000010736;0000010721;VILLAGE;Реутинцы село;;Реутинці село;;41343;;;
0000010737;0000010721;VILLAGE;Божок село;;Божок село;;41352;;;
0000010738;0000010721;VILLAGE;Ярославец село;;Ярославець село;;41331;;;
0000010739;0000010598;SUBREGION;Лебединский район;;Лебединський район;;;;;
0000010740;0000010739;VILLAGE;Бишкинь село;;Бишкінь село;;42245;;;
0000010741;0000010739;VILLAGE;Боброво село;;Боброве село;;42234;;;
0000010742;0000010739;VILLAGE;Боровенька село;;Боровенька село;;42236;;;
0000010743;0000010739;VILLAGE;Будилка село;;Будилка село;;42238;;;
0000010744;0000010739;VILLAGE;Большой Выстороп село;;Великий Вистороп село;;42242;;;
0000010745;0000010739;VILLAGE;Гарбузовка село;;Гарбузівка село;;42244;;;
0000010746;0000010739;VILLAGE;Гринцево село;;Гринцеве село;;42223;;;
0000010747;0000010739;VILLAGE;Калюжное село;;Калюжне село;;42253;;;
0000010748;0000010739;VILLAGE;Курган село;;Курган село;;42217;;;
0000010749;0000010739;CITY;Лебедин;;Лебедин;;42200;;;42200,42215
0000010750;0000010739;VILLAGE;Малый Выстороп село;;Малий Вистороп село;;42243;;;
0000010751;0000010739;VILLAGE;Московский Бобрик село;;Московський Бобрик село;;42235;;;
0000010752;0000010739;VILLAGE;Подопригоры село;;Підопригори село;;42226;;;
0000010753;0000010739;VILLAGE;Пристайлово село;;Пристайлове село;;42232;;;
0000010754;0000010739;VILLAGE;Рябушки село;;Рябушки село;;42250;;;
0000010755;0000010739;VILLAGE;Червленое село;;Червлене село;;42216;;;
0000010756;0000010739;VILLAGE;Штеповка село;;Штепівка село;;42220;;;
0000010757;0000010598;SUBREGION;Липоводолинский район;;Липоводолинський район;;;;;
0000010758;0000010757;CITY;;;Беєве;;;;;
0000010759;0000010757;VILLAGE;Галаевец село;;Галаєвець село;;42507;;;
0000010760;0000010757;VILLAGE;Сухая Грунь село;;Суха Грунь село;;42506;;;
0000010761;0000010757;VILLAGE;Кимличка село;;Кимличка село;;42515;;;
0000010762;0000010757;VILLAGE;Колядинец село;;Колядинець село;;42523;;;
0000010763;0000010757;CITY;Липовая Долина;;Липова Долина;;42500;;;
0000010764;0000010757;VILLAGE;Лучка село;;Лучка село;;42547;;;
0000010765;0000010757;VILLAGE;Подставки село;;Підставки село;;42535;;;
0000010766;0000010757;VILLAGE;Побиванка село;;Побиванка село;;42508;;;
0000010767;0000010757;VILLAGE;Подолки село;;Поділки село;;42530;;;
0000010768;0000010757;VILLAGE;Русановка село;;Русанівка село;;42545;;;
0000010769;0000010757;VILLAGE;Саи село;;Саї село;;42520;;;
0000010770;0000010757;VILLAGE;Синевка село;;Синівка село;;42533;;;
0000010771;0000010757;VILLAGE;Столярово село;;Столярове село;;42517;;;
0000010772;0000010757;VILLAGE;Ягановка село;;Яганівка село;;42543;;;
0000010773;0000010757;VILLAGE;Яснопольщина село;;Яснопільщина село;;42541;;;
0000010774;0000010598;SUBREGION;Недрыгайловский район;;Недригайлівський район;;;;;
0000010775;0000010774;VILLAGE;Беседовка село;;Беседівка село;;42135;;;
0000010776;0000010774;VILLAGE;Великие Будки село;;Великі Будки село;;42124;;;
0000010777;0000010774;VILLAGE;Ольшана поселок;;Вільшана селище;;42127;;;
0000010778;0000010774;VILLAGE;Деркачовка село;;Деркачівка село;;42123;;;
0000010779;0000010774;VILLAGE;Иваница село;;Іваниця село;;42120;;;
0000010780;0000010774;VILLAGE;Козельное село;;Козельне село;;42146;;;
0000010781;0000010774;VILLAGE;Комышанка село;;Комишанка село;;42126;;;
0000010782;0000010774;VILLAGE;Коровинцы поселок;;Коровинці селище;;42140;;;
0000010783;0000010774;VILLAGE;Косенки село;;Косенки село;;42136;;;
0000010784;0000010774;VILLAGE;Кулешовка село;;Кулішівка село;;42107;;;
0000010785;0000010774;VILLAGE;Курманы село;;Курмани село;;42137;;;
0000010786;0000010774;VILLAGE;Малые Будки село;;Малі Будки село;;42141;;;
0000010787;0000010774;VILLAGE;Маршалы село;;Маршали село;;42133;;;
0000010788;0000010774;CITY;Недригайлов;;Недригайлів;;42100;;;
0000010789;0000010774;VILLAGE;Рубанка село;;Рубанка село;;42144;;;
0000010790;0000010774;VILLAGE;Сакуниха село;;Сакуниха село;;42142;;;
0000010791;0000010774;VILLAGE;Хоружевка село;;Хоружівка село;;42130;;;
0000010792;0000010598;SUBREGION;Ахтырский район;;Охтирський район;;;;;
0000010793;0000010792;VILLAGE;Бакировка село;;Бакирівка село;;42742;;;
0000010794;0000010792;VILLAGE;Бугроватое село;;Бугрувате село;;42767;;;
0000010795;0000010792;VILLAGE;Буймеровка село;;Буймерівка село;;42761;;;
0000010796;0000010792;VILLAGE;Гнилица село;;Гнилиця село;;42735;;;
0000010797;0000010792;VILLAGE;Гринченково село;;Грінченкове село;;42725;;;
0000010798;0000010792;CITY;;;Грунь;;;;;
0000010799;0000010792;VILLAGE;Кардашовка село;;Кардашівка село;;42760;;;
0000010800;0000010792;VILLAGE;Камыши село;;Комиші село;;42721;;;
0000010801;0000010792;VILLAGE;Кудрявое село;;Кудряве село;;42766;;;
0000010802;0000010792;VILLAGE;Куземин село;;Куземин село;;42752;;;
0000010803;0000010792;VILLAGE;Лутыще село;;Лутище село;;42751;;;
0000010804;0000010792;VILLAGE;Малая Павловка село;;Мала Павлівка село;;42730;;;
0000010805;0000010792;VILLAGE;Оленинское село;;Оленинське село;;42723;;;
0000010806;0000010792;VILLAGE;Олешня село;;Олешня село;;42726;;;
0000010807;0000010792;CITY;Ахтырка;;Охтирка;;42700;;;
0000010808;0000010792;VILLAGE;Подлозиевка село;;Підлозіївка село;;42762;;;
0000010809;0000010792;VILLAGE;Старая Ивановка село;;Стара Іванівка село;;42740;;;
0000010810;0000010792;VILLAGE;Хухра село;;Хухра село;;42750;;;
0000010811;0000010792;VILLAGE;Чупаховка село;;Чупахівка село;;42722;;;
0000010812;0000010792;VILLAGE;Шабалтаево село;;Шабалтаєве село;;42737;;;
0000010813;0000010792;VILLAGE;Ясеновое село;;Ясенове село;;42745;;;
0000010814;0000010598;SUBREGION;Путивльский район;;Путивльський район;;;;;
0000010815;0000010814;VILLAGE;Бобино поселок;;Бобине селище;;41506;;;
0000010816;0000010814;VILLAGE;Бояро-Лежачи поселок;;Бояро-Лежачі селище;;41552;;;
0000010817;0000010814;VILLAGE;Бунякино поселок;;Бунякине селище;;41533;;;
0000010818;0000010814;VILLAGE;Волынцево поселок;;Волинцеве селище;;41551;;;
0000010819;0000010814;VILLAGE;Волокитино поселок;;Волокитине селище;;41510;;;
0000010820;0000010814;VILLAGE;Вязенка поселок;;В'язенка селище;;41512;;;
0000010821;0000010814;VILLAGE;Зиново поселок;;Зінове селище;;41545;;;
0000010822;0000010814;VILLAGE;Кардаши поселок;;Кардаші селище;;41507;;;
0000010823;0000010814;VILLAGE;Казачье поселок;;Козаче селище;;41522;;;
0000010824;0000010814;VILLAGE;Кочерги поселок;;Кочерги селище;;41511;;;
0000010825;0000010814;VILLAGE;Линово поселок;;Линове селище;;41531;;;
0000010826;0000010814;VILLAGE;Мазевка поселок;;Мазівка селище;;41532;;;
0000010827;0000010814;VILLAGE;Мануховка поселок;;Манухівка селище;;41553;;;
0000010828;0000010814;VILLAGE;Мачулища поселок;;Мачулища селище;;41525;;;
0000010829;0000010814;VILLAGE;Минаково поселок;;Мінакове селище;;41543;;;
0000010830;0000010814;VILLAGE;Новая Слобода поселок;;Нова Слобода селище;;41530;;;
0000010831;0000010814;CITY;Путивль;;Путивль;;41500;;;
0000010832;0000010814;VILLAGE;Ревякино поселок;;Рев'якине селище;;41521;;;
0000010833;0000010814;VILLAGE;Руднево поселок;;Руднєве селище;;41526;;;
0000010834;0000010814;VILLAGE;Скуносово поселок;;Скуносове селище;;41541;;;
0000010835;0000010814;VILLAGE;Чернобровкино поселок;;Чорнобривкине селище;;41508;;;
